,Income,Customer Lifetime Value,Monthly Premium Auto,Total Claim Amount
5969,29853,5394.913017,69,76.586018
5970,88049,7341.741414,92,567.065802
5971,29111,4791.081559,63,302.4
5972,37282,25169.18817,79,222.508607
5973,0,2147.656911,62,297.6
5974,0,9902.392683,133,945.169882
5975,58248,3157.742637,80,134.371323
5976,0,6269.136365,89,942.277602
5977,26367,10839.50749,139,105.991559
5978,89586,7675.871354,63,302.4
5979,86642,7035.974353,87,234.057985
5980,24959,3576.705025,89,640.8
5981,27279,10845.74473,137,770.227699
5982,57117,2656.99458,67,321.6
5983,64600,6883.665071,86,168.28738
5984,42218,20314.44095,180,212.130344
5985,32869,20120.56053,85,117.467331
5986,26047,2547.370551,64,187.903224
5987,20090,34611.37896,109,523.2
5988,11904,4254.620669,61,292.8
5989,0,3659.18314,106,763.2
5990,49467,2577.514741,65,413.695258
5991,55705,26243.85811,113,149.90747
5992,83560,27064.46339,113,276.048405
5993,50825,8092.87696,102,369.614729
5994,82108,2691.217074,67,52.804096
5995,85721,5218.343293,65,312.0
5996,59597,8267.848845,69,222.791933
5997,0,5568.947534,79,407.440238
5998,0,2594.809242,73,350.4
5999,64125,8646.504109,108,369.818708
6000,22319,2423.755534,63,302.4
6001,94304,2814.2088,71,182.815897
6002,17193,2506.263939,66,316.8
6003,37800,4424.579094,112,662.715218
6004,96269,9555.169159,118,58.776508
6005,28432,13869.92705,118,612.300581
6006,0,8841.77038,118,566.4
6007,63909,8836.030712,112,206.911942
6008,33190,33473.34946,106,508.8
6009,43723,5000.61936,66,316.8
6010,0,16468.22079,63,685.12694
6011,42600,9233.19066,115,660.136987
6012,87802,2448.811216,63,173.899238
6013,34087,18544.30271,235,889.518521
6014,18129,5229.986897,69,364.695093
6015,45431,41745.00646,116,556.8
6016,0,7531.033623,71,511.2
6017,95191,8024.508444,101,316.111035
6018,41671,16261.16768,136,570.388228
6019,53231,8022.686194,101,484.8
6020,77299,2640.316068,66,151.872106
6021,93348,5266.420543,65,108.567965
6022,0,3362.670123,107,770.4
6023,0,2630.009217,78,374.4
6024,87210,6486.111674,81,353.592003
6025,0,18399.82784,73,525.6
6026,62445,3921.018919,98,681.167228
6027,20009,9688.334578,87,987.122788
6028,0,19668.86758,67,482.4
6029,57925,5583.068307,72,204.620759
6030,39910,8935.03414,112,561.499579
6031,83252,3226.850118,80,384.0
6032,31723,7492.162376,62,242.628654
6033,0,7890.597705,112,747.658769
6034,72661,6639.328932,83,398.4
6035,24711,4328.864771,62,362.989533
6036,0,6919.016085,69,40.401396
6037,0,1898.007675,67,413.606733
6038,84539,9587.586583,119,65.428481
6039,42677,7689.700105,96,1084.95655
6040,0,7897.015071,72,518.4
6041,0,24672.65531,76,364.8
6042,51692,7484.383041,186,892.8
6043,40858,7282.967586,184,883.2
6044,37256,9816.528302,62,128.969729
6045,0,5295.625697,74,532.8
6046,73054,12741.84754,106,419.365958
6047,20532,7858.047444,67,282.657499
6048,0,2397.536652,66,596.494439
6049,22946,5980.846151,76,377.350433
6050,22475,2513.117202,64,307.2
6051,79440,9403.962744,117,500.638118
6052,0,2618.80573,74,470.956628
6053,0,8139.996817,108,518.4
6054,70988,5227.570224,65,312.0
6055,56536,2677.223462,67,301.891189
6056,45754,2685.738737,69,333.189774
6057,48278,5932.560456,74,98.198664
6058,22087,2335.878238,61,292.8
6059,0,4811.184482,136,569.908338
6060,0,3386.532195,92,571.593637
6061,24400,2311.211287,62,297.6
6062,0,7635.422232,110,1138.687583
6063,0,2434.849287,66,167.073308
6064,13199,3605.974564,93,582.462008
6065,60607,3337.980868,83,379.583119
6066,0,12564.06775,68,326.4
6067,74624,2454.355436,62,297.6
6068,54311,10722.0645,90,385.572011
6069,0,5079.830406,68,326.4
6070,19240,3829.278604,99,475.2
6071,0,3697.04094,113,813.6
6072,37899,14854.19552,187,246.993145
6073,76283,4938.21454,61,292.8
6074,69674,7536.070851,62,297.6
6075,57734,6243.141785,78,374.4
6076,0,9983.128441,93,669.6
6077,30763,12948.39854,111,1072.532443
6078,0,2510.593651,70,522.41314
6079,0,5165.571852,72,518.4
6080,52130,7413.422501,62,124.463095
6081,77041,3000.437822,74,475.01424
6082,81081,3188.53073,79,224.888004
6083,0,5800.772699,78,374.4
6084,27383,7398.873941,188,902.4
6085,20407,7269.338677,95,36.97749
6086,61067,5067.635525,64,86.309744
6087,0,6227.365252,94,676.8
6088,23006,4448.642277,113,792.104571
6089,27734,2595.558788,65,193.33986
6090,48608,2595.853636,67,321.6
6091,43947,6817.430723,61,291.388894
6092,23402,15519.67161,82,393.6
6093,0,3853.473448,110,792.0
6094,0,8229.240991,109,298.636534
6095,81872,14024.35839,115,256.43803
6096,63892,7948.567913,66,90.712257
6097,11822,2624.099741,70,285.894115
6098,0,2933.960426,83,199.851201
6099,94178,2871.145075,72,226.10336
6100,0,4799.621411,65,312.0
6101,0,2305.238251,62,297.6
6102,0,40440.76481,129,1191.319334
6103,83761,8900.420359,111,532.8
6104,58577,4428.031583,110,303.872752
6105,46573,3781.690691,94,77.778826
6106,49889,32861.25616,118,201.545818
6107,26376,35862.99324,121,580.8
6108,34990,2574.020376,65,42.689135
6109,60642,10660.89661,133,428.27511
6110,18263,4428.625763,117,758.333096
6111,66550,25674.14895,107,513.6
6112,56980,6689.022728,84,599.000883
6113,21206,16256.80661,136,98.086192
6114,0,11834.73469,85,612.0
6115,48866,8237.251407,103,494.4
6116,30525,8876.667487,115,368.022992
6117,25676,4373.35826,113,542.4
6118,0,2221.364314,62,699.521401
6119,20228,10408.96865,101,523.815839
6120,0,4162.179638,67,321.6
6121,67248,12349.70232,102,489.6
6122,28928,3399.125502,87,192.644347
6123,11652,3420.661111,89,526.476537
6124,29136,8927.565817,118,566.4
6125,67696,10852.95712,97,17.479575
6126,91775,4369.595738,108,256.893746
6127,31383,7915.980712,99,475.2
6128,0,7754.666388,117,918.655051
6129,0,2241.463188,65,312.0
6130,0,9354.128045,135,972.0
6131,37273,3499.139864,88,422.4
6132,26952,5140.391812,76,364.8
6133,0,3703.404606,109,784.8
6134,21853,6555.360031,86,412.8
6135,27431,3312.176781,85,457.783791
6136,19614,16301.9676,85,574.024018
6137,0,14635.45158,139,667.2
6138,77646,5723.535705,71,340.8
6139,0,2443.925701,69,124.180159
6140,0,13024.13012,125,900.0
6141,60884,6165.864761,77,491.848498
6142,81082,5838.89915,73,281.295903
6143,57483,9971.017125,82,540.072619
6144,0,3223.217276,91,655.2
6145,40260,14558.42424,73,299.505575
6146,30004,9033.246265,112,806.4
6147,62575,12590.93519,106,508.8
6148,45270,8161.781091,70,46.053458
6149,24967,2730.96734,69,331.2
6150,0,20294.39491,73,525.6
6151,20269,5301.835462,66,475.2
6152,34337,9035.671134,113,542.4
6153,35830,4674.705262,118,597.259924
6154,55510,10676.58892,89,427.2
6155,88360,7437.514997,185,929.958895
6156,0,5447.809042,73,350.4
6157,17449,15550.19077,71,268.676912
6158,33190,33473.34946,106,508.8
6159,43196,8013.608606,66,1.48947
6160,59216,5061.180855,64,200.493214
6161,23158,7034.345804,63,302.4
6162,38651,3815.851163,98,470.4
6163,74001,8476.766278,108,254.311154
6164,36032,19690.44179,70,336.0
6165,16891,3359.290918,88,633.6
6166,0,4502.408771,67,499.590386
6167,0,3871.073807,110,528.0
6168,80590,6162.19867,76,104.06843
6169,58776,6412.368115,83,478.750667
6170,35482,10208.92761,129,619.2
6171,25612,6943.555989,61,292.8
6172,57016,9551.167226,119,341.868399
6173,25385,2555.51822,65,458.804028
6174,50516,2480.487171,62,179.633818
6175,0,7469.145695,199,1956.368115
6176,29977,15769.10776,133,255.659711
6177,89384,22837.1392,285,2052.0
6178,54655,2796.870102,70,186.608147
6179,40516,2728.842912,70,336.0
6180,26156,3527.398513,96,460.8
6181,70047,2821.100535,71,107.713617
6182,26000,17790.40826,256,1228.8
6183,41878,5619.649515,71,161.695519
6184,86305,4984.618655,62,80.73124
6185,55483,5447.835272,70,230.912999
6186,37345,9752.698201,82,31.652079
6187,93405,3193.817363,79,202.514015
6188,99652,8566.423522,106,406.634615
6189,33901,20003.14091,84,145.990089
6190,0,3687.169374,99,378.261483
6191,0,2822.731903,77,138.947984
6192,39429,4860.910322,62,102.466444
6193,0,3649.194138,104,748.8
6194,35832,5043.801276,65,177.211626
6195,88704,2780.845565,69,259.714887
6196,44051,5274.429281,67,321.6
6197,0,2693.606981,74,355.2
6198,0,21561.71277,110,792.0
6199,79297,2569.692441,64,164.328953
6200,23617,7422.186246,189,907.2
6201,23656,2926.5223,80,384.0
6202,67780,7284.363465,92,601.455036
6203,26900,22721.24078,97,465.6
6204,82664,8838.085637,114,133.425609
6205,94153,13576.143,111,4.845348
6206,0,3885.456401,105,504.0
6207,74487,6960.920371,88,16.711329
6208,33747,23536.74767,199,832.701335
6209,0,13752.46705,131,628.8
6210,12762,3323.856125,86,412.8
6211,93818,5380.312218,66,248.405684
6212,31650,14228.23432,121,580.8
6213,43922,26016.525,83,40.740297
6214,37229,7855.324623,67,321.6
6215,36639,7423.899674,62,297.6
6216,15520,2497.543631,66,316.8
6217,77077,8845.710917,112,528.047506
6218,50296,7737.265103,65,46.804
6219,23737,2433.214447,62,437.934279
6220,59624,9156.322563,117,582.781896
6221,58658,11747.65373,74,355.2
6222,25542,11084.60844,70,448.374285
6223,51408,7434.247572,62,297.6
6224,42259,6347.497519,81,529.502964
6225,78889,2736.944466,68,51.822348
6226,15406,9546.81655,124,892.8
6227,53792,9165.721087,115,552.0
6228,36349,4479.59882,117,326.787526
6229,41104,38545.70689,109,440.030847
6230,29098,9177.953095,115,683.554301
6231,0,3444.171166,93,7.991571
6232,0,16468.22079,63,685.12694
6233,72026,15485.80378,191,554.926724
6234,0,11700.6441,169,1312.201307
6235,87615,7573.336505,94,451.2
6236,0,7091.740512,68,489.6
6237,0,14862.76011,82,393.6
6238,48689,7783.78421,191,985.193759
6239,0,10242.4096,150,1080.0
6240,0,7281.247847,103,494.4
6241,0,6863.706694,110,792.0
6242,40675,6289.799089,81,563.727058
6243,25746,4716.264294,61,292.8
6244,61687,5294.28379,67,120.128737
6245,31686,7685.402943,101,710.661746
6246,20920,5638.930838,74,14.784843
6247,22538,2554.033928,64,423.787608
6248,85483,8096.312478,67,314.143133
6249,70734,21312.37811,175,1200.292827
6250,40639,7981.444703,67,301.60252
6251,90289,31269.27308,99,164.496171
6252,39547,73225.95652,202,969.6
6253,0,2659.70565,87,420.041981
6254,54833,15512.24997,198,1396.702365
6255,60546,2505.42043,63,46.278027
6256,33938,4898.674401,64,63.709865
6257,85586,3113.338974,77,13.444132
6258,89601,17019.0061,70,117.015463
6259,33799,5791.012841,74,355.2
6260,0,3683.794027,100,480.0
6261,30817,3436.134281,88,91.834668
6262,0,6297.002886,189,1823.730828
6263,31056,2464.707849,63,302.4
6264,65017,3075.594979,81,301.841073
6265,12180,8428.471635,113,675.569113
6266,0,2354.495752,64,333.830572
6267,0,22103.5072,102,489.6
6268,87454,7147.621865,89,60.921658
6269,51001,7842.377593,99,291.890464
6270,58557,3554.845264,88,55.510526
6271,18665,7251.331956,66,583.278307
6272,21299,5316.606293,69,331.2
6273,89781,5210.348372,66,37.960537
6274,0,2989.912494,83,398.4
6275,0,4270.034394,122,725.870693
6276,0,2524.646973,68,386.977271
6277,22881,2555.851671,65,312.0
6278,0,2320.516874,63,453.6
6279,10860,2563.394054,66,316.8
6280,0,14208.50598,131,943.2
6281,0,8048.371634,116,1339.303486
6282,62582,7671.847478,95,456.0
6283,87473,7584.361069,95,448.061777
6284,92681,7145.29959,91,436.8
6285,74916,14083.97061,62,123.490337
6286,58684,13055.57087,162,1166.4
6287,70973,9129.872774,114,547.2
6288,0,6739.664992,93,13.073952
6289,21124,4422.883059,112,733.319294
6290,0,4526.606038,135,1516.383753
6291,24030,7048.384055,194,970.688934
6292,21371,5218.97082,66,590.017366
6293,71186,5399.57618,67,29.984815
6294,0,4516.811394,124,595.2
6295,25147,3600.934326,101,694.598288
6296,0,3979.586552,116,835.2
6297,53988,2533.740057,64,206.82346
6298,38055,4966.767294,64,39.069987
6299,72859,4901.892602,61,49.961074
6300,67787,7751.927614,194,469.257835
6301,0,6880.63389,66,475.2
6302,44280,2477.708203,62,130.298883
6303,0,2727.735302,78,374.4
6304,59782,5626.572446,70,336.0
6305,28215,4650.063763,65,468.0
6306,0,2396.219292,66,433.160284
6307,49919,5432.862643,134,643.2
6308,88294,8693.649178,108,367.150034
6309,55800,15759.62394,66,473.324671
6310,23665,22658.53652,67,404.817249
6311,32224,5720.897922,72,19.281882
6312,23860,8925.632207,114,547.2
6313,27179,2936.726182,74,355.2
6314,35705,2592.890469,65,312.0
6315,0,4920.77107,143,1029.6
6316,0,32437.0535,99,475.2
6317,74215,2577.319607,64,345.180055
6318,63977,4737.841289,118,32.83059
6319,22070,24660.48825,72,345.6
6320,0,2499.411829,72,345.6
6321,17576,2722.210707,71,398.502948
6322,13483,4083.560673,107,556.054702
6323,0,9783.628981,136,979.2
6324,72297,10492.97256,87,109.543927
6325,60244,3237.996209,83,326.281835
6326,77237,4045.341004,102,197.040115
6327,0,4711.845199,129,1178.950186
6328,0,2416.479564,68,436.411688
6329,25663,31803.30779,114,663.131089
6330,0,4818.635094,71,511.2
6331,47589,8605.495006,109,110.529874
6332,0,4035.769432,112,537.6
6333,97361,8622.835375,73,350.4
6334,26441,5553.801956,71,152.216871
6335,0,24868.24096,128,715.951352
6336,29957,5046.892442,65,312.0
6337,40082,8031.706693,69,331.2
6338,97361,8622.835375,73,350.4
6339,91763,9161.655119,113,441.992043
6340,48993,5956.545724,74,810.461707
6341,24031,8496.063681,109,523.2
6342,63774,4376.363592,111,60.036683
6343,49078,22332.43946,97,484.013411
6344,28935,20631.15177,87,119.630789
6345,25927,3933.813993,103,674.973614
6346,52507,4928.648668,123,590.4
6347,0,5414.320958,74,78.581528
6348,94137,10571.5377,65,43.579327
6349,69186,5439.3601,69,192.591072
6350,91071,7648.25947,94,402.74168
6351,85447,5421.537952,71,509.997312
6352,0,5714.246379,79,50.447629
6353,88858,11255.46343,93,310.36774
6354,21881,5420.339434,69,133.099001
6355,72669,2980.464566,74,332.76894
6356,68025,10892.90825,91,436.8
6357,25370,11638.89947,102,489.6
6358,26849,7295.42703,62,38.309313
6359,0,5373.724065,72,427.265172
6360,0,8152.244431,79,568.8
6361,89948,13081.3077,110,125.017501
6362,0,4496.977642,63,419.610914
6363,0,13727.79972,126,604.8
6364,97576,3359.239423,83,544.712653
6365,23120,3703.437656,93,446.4
6366,97234,3105.35094,78,317.982567
6367,25572,4893.979609,65,312.0
6368,35482,10208.92761,129,619.2
6369,34614,8954.434101,114,547.2
6370,59038,4236.468669,105,588.265049
6371,0,5234.780561,73,794.874636
6372,60021,3939.00637,99,882.871945
6373,47593,8396.605358,72,344.137073
6374,0,2141.979314,67,321.6
6375,28001,6185.9699,83,438.778537
6376,30431,9640.532979,122,133.4674
6377,19834,4241.636538,64,460.8
6378,30509,3436.448003,88,442.964578
6379,30503,4897.979559,63,257.923563
6380,73339,17788.05705,89,17.558721
6381,0,3268.323585,93,549.101027
6382,88067,2819.114769,70,336.0
6383,26806,7019.177186,63,302.4
6384,0,4108.257228,114,820.8
6385,0,2195.911185,63,617.201984
6386,94903,3808.122147,94,451.2
6387,42862,23435.72605,65,254.223496
6388,0,6739.316292,96,1012.030163
6389,31157,23554.392,100,444.530425
6390,44084,2874.074736,72,243.598068
6391,43579,6135.083838,77,452.095421
6392,0,6900.951275,92,428.064465
6393,0,4524.642758,65,490.113784
6394,88059,2560.082499,63,144.551024
6395,25772,2333.609334,64,307.2
6396,72354,5783.175676,73,13.949992
6397,68009,13295.60284,110,528.0
6398,12287,3700.420255,99,712.8
6399,95025,6488.89559,81,271.968707
6400,54665,7693.119768,97,99.810799
6401,80129,2630.213326,66,165.243007
6402,69024,2287.91729,61,238.530745
6403,0,4648.539191,121,1080.559002
6404,31365,9209.41167,115,828.0
6405,27849,9269.677845,119,571.2
6406,19245,15002.60308,84,604.8
6407,46503,8427.172486,215,1032.0
6408,77912,3011.766294,76,444.027215
6409,37449,12898.59142,111,170.559281
6410,14973,12168.74492,115,828.0
6411,46043,5551.589436,70,336.0
6412,0,4541.26342,65,312.0
6413,21604,3096.511217,79,379.2
6414,19864,2359.423599,63,352.394515
6415,65876,2468.443101,63,44.359382
6416,24695,25640.24004,168,806.4
6417,0,3567.503755,102,660.430456
6418,68658,6019.92547,77,296.261405
6419,88082,7258.634662,61,218.779614
6420,54751,9111.75642,114,721.241935
6421,34498,6369.262355,83,398.4
6422,63597,4425.749642,114,183.978738
6423,27400,4950.250892,63,302.4
6424,0,4837.926404,65,468.0
6425,31409,3891.537785,100,116.163
6426,0,4872.01638,64,307.2
6427,73102,5310.905647,66,117.928547
6428,38072,8704.278179,113,151.055863
6429,95399,2698.010741,68,78.003781
6430,48521,8360.14874,105,263.82569
6431,45856,5316.644499,67,91.735354
6432,21542,3733.034622,97,465.6
6433,22555,5407.745153,70,336.0
6434,33832,5297.673655,67,321.6
6435,28142,3873.647046,105,701.708239
6436,60188,6508.759916,84,333.423827
6437,11698,4834.397455,65,468.0
6438,76850,2927.216278,72,345.6
6439,78387,5924.667902,74,204.090644
6440,80757,15262.95878,128,339.73717
6441,23692,2541.627614,65,312.0
6442,12902,4904.894731,139,667.2
6443,23033,2434.004911,62,500.908028
6444,19280,5586.965345,72,345.6
6445,18495,26197.41498,113,542.4
6446,30825,2609.877842,68,326.4
6447,25820,3265.156348,82,393.6
6448,54105,17435.68167,73,350.4
6449,69853,9080.604474,114,244.278662
6450,97017,4637.034667,115,534.079032
6451,24914,2615.304467,66,138.729702
6452,26806,7019.177186,63,302.4
6453,25419,12052.98409,101,584.567645
6454,37876,2647.519741,69,300.056383
6455,36354,15956.02945,202,1454.4
6456,0,5039.389325,74,355.2
6457,32403,5583.830065,71,97.410282
6458,51659,5074.841142,64,307.2
6459,55805,12045.67286,99,425.527151
6460,29286,2727.082424,69,496.8
6461,40740,55277.44589,198,950.4
6462,70784,5080.23973,64,107.928851
6463,55419,5838.133617,72,171.166733
6464,61886,27666.30052,87,417.6
6465,0,2676.948677,71,340.8
6466,84240,5330.593183,132,633.6
6467,0,6305.925101,65,468.0
6468,54050,4746.759537,119,571.2
6469,29958,3423.973171,90,432.0
6470,23616,6610.048274,83,229.620398
6471,71391,8044.872393,67,284.000172
6472,33488,4314.174392,110,316.876671
6473,0,6715.294284,92,441.6
6474,36900,17646.72772,61,109.291516
6475,28311,41855.17315,134,643.2
6476,25075,6620.444259,86,412.8
6477,57031,4078.290374,104,13.810251
6478,25998,8382.478392,71,791.878042
6479,0,4807.002259,69,496.8
6480,21685,4858.116042,127,609.6
6481,32818,7240.662339,93,446.4
6482,39492,2736.53263,68,326.4
6483,18495,26197.41498,113,542.4
6484,21564,2336.286633,61,49.014822
6485,0,2254.931708,65,312.0
6486,27835,6376.754915,81,529.45565
6487,64431,2941.828805,74,48.181699
6488,0,6199.962422,84,604.8
6489,0,6846.150323,95,456.0
6490,0,14032.59376,191,916.8
6491,41463,17569.15979,74,355.2
6492,0,2448.859093,68,489.6
6493,0,3857.770745,110,792.0
6494,37709,4558.972934,116,556.8
6495,73049,16710.83929,139,284.43696
6496,58557,3554.845264,88,55.510526
6497,0,4671.416683,66,475.2
6498,88944,2909.547713,72,113.805875
6499,26140,13411.31102,112,229.70752
6500,32906,4574.924641,115,552.0
6501,50071,2771.045031,71,18.918935
6502,71982,8038.949652,103,494.4
6503,58443,5143.647642,65,312.0
6504,30735,5032.386371,63,307.080113
6505,18495,26197.41498,113,542.4
6506,67436,4894.986713,61,292.8
6507,52653,3193.459822,81,230.300308
6508,22886,5096.673223,65,312.0
6509,0,7706.956035,73,350.4
6510,38821,3339.299496,87,488.84232
6511,0,9575.357152,134,643.2
6512,39075,3557.196138,89,142.415244
6513,16049,3587.359906,93,446.4
6514,0,2360.601748,65,468.0
6515,28383,3023.887488,81,258.109435
6516,29418,10926.69497,274,1972.8
6517,0,5325.724541,73,496.474767
6518,30604,9915.90229,131,984.170299
6519,91804,5017.610845,62,388.80286
6520,50446,8625.836992,74,355.2
6521,87728,8432.519368,70,201.589875
6522,58729,2642.932059,68,94.845076
6523,0,3097.915845,89,427.2
6524,0,19837.30548,67,321.6
6525,21234,2869.743883,73,378.333708
6526,0,4927.068115,73,751.927019
6527,47823,4285.575678,108,518.4
6528,84731,8874.551335,110,226.738219
6529,59974,2578.835541,65,127.233139
6530,67534,6920.999642,87,104.905661
